date,FTV,FTV_EPS,PE Ratio
,,0.67,
2016-07-05,48.6,0.67,72.53731343283582
2016-07-06,47.75,0.67,71.26865671641791
2016-07-07,47.74,0.67,71.25373134328358
2016-07-08,50.2,0.67,74.92537313432835
2016-07-11,51.12,0.67,76.29850746268656
2016-07-12,50.57,0.67,75.4776119402985
2016-07-13,50.62,0.67,75.55223880597013
2016-07-14,51.57,0.67,76.97014925373134
2016-07-15,51.23,0.67,76.46268656716417
2016-07-18,51.29,0.67,76.55223880597015
2016-07-19,51.55,0.67,76.94029850746267
2016-07-20,50.34,0.67,75.13432835820896
2016-07-21,50.24,0.67,74.98507462686567
2016-07-22,49.4,0.67,73.73134328358208
2016-07-25,48.98,0.67,73.10447761194028
2016-07-26,49.28,0.67,73.55223880597015
2016-07-27,48.92,0.67,73.01492537313433
2016-07-28,48.65,0.67,72.61194029850746
2016-07-29,48.21,0.67,71.95522388059702
2016-08-01,47.8,0.67,71.34328358208954
2016-08-02,47.5,0.67,70.8955223880597
2016-08-03,49.28,0.67,73.55223880597015
2016-08-04,50.03,0.67,74.67164179104478
2016-08-05,50.58,0.67,75.49253731343283
2016-08-08,50.05,0.67,74.70149253731343
2016-08-09,50.46,0.67,75.31343283582089
2016-08-10,50.45,0.67,75.29850746268657
2016-08-11,52.55,0.67,78.43283582089552
2016-08-12,52.71,0.67,78.67164179104478
2016-08-15,53.66,0.67,80.08955223880596
2016-08-16,53.55,0.67,79.92537313432835
2016-08-17,53.41,0.67,79.71641791044775
2016-08-18,53.16,0.67,79.34328358208954
2016-08-19,51.92,0.67,77.49253731343283
2016-08-22,51.26,0.67,76.50746268656715
2016-08-23,51.9,0.67,77.46268656716417
2016-08-24,51.37,0.67,76.67164179104476
2016-08-25,51.62,0.67,77.04477611940298
2016-08-26,51.87,0.67,77.41791044776119
2016-08-29,52.41,0.67,78.22388059701491
2016-08-30,52.61,0.67,78.52238805970148
2016-08-31,52.67,0.67,78.61194029850746
2016-09-01,52.63,0.67,78.55223880597015
2016-09-02,53.38,0.67,79.67164179104478
2016-09-06,52.73,0.67,78.70149253731343
2016-09-07,52.94,0.67,79.01492537313432
2016-09-08,52.33,0.67,78.1044776119403
2016-09-09,50.55,0.67,75.44776119402984
2016-09-12,51.21,0.67,76.43283582089552
2016-09-13,50.04,0.67,74.6865671641791
2016-09-14,50.02,0.67,74.65671641791045
2016-09-15,50.49,0.67,75.35820895522387
2016-09-16,50.26,0.67,75.01492537313432
2016-09-19,50.78,0.67,75.7910447761194
2016-09-20,50.25,0.67,75.0
2016-09-21,50.98,0.67,76.08955223880596
2016-09-22,51.64,0.67,77.07462686567163
2016-09-23,50.88,0.67,75.94029850746269
2016-09-26,51.22,0.67,76.44776119402984
2016-09-27,51.61,0.67,77.02985074626865
2016-09-28,51.72,0.67,77.19402985074626
2016-09-29,50.7,0.67,75.67164179104478
2016-09-30,50.9,0.67,75.97014925373134
2016-10-03,51.39,0.67,76.70149253731343
2016-10-04,50.81,0.67,75.83582089552239
2016-10-05,50.94,0.67,76.02985074626865
2016-10-06,50.7,0.67,75.67164179104478
2016-10-07,49.93,0.67,74.52238805970148
2016-10-10,49.95,0.67,74.55223880597015
2016-10-11,49.22,0.67,73.46268656716417
2016-10-12,48.99,0.67,73.11940298507463
2016-10-13,48.82,0.67,72.86567164179104
2016-10-14,49.46,0.67,73.82089552238806
2016-10-17,49.06,0.67,73.22388059701493
2016-10-18,49.09,0.67,73.26865671641791
2016-10-19,49.39,0.67,73.71641791044776
2016-10-20,48.7,0.67,72.68656716417911
2016-10-21,48.67,0.67,72.64179104477611
2016-10-24,48.55,0.67,72.46268656716417
2016-10-25,47.92,0.67,71.52238805970148
2016-10-26,47.77,0.67,71.29850746268657
2016-10-27,47.49,0.65,73.06153846153846
2016-10-28,50.21,0.65,77.24615384615385
2016-10-31,51.05,0.65,78.53846153846153
2016-11-01,50.49,0.65,77.67692307692307
2016-11-02,50.32,0.65,77.41538461538461
2016-11-03,50.98,0.65,78.43076923076923
2016-11-04,51.11,0.65,78.63076923076923
2016-11-07,51.79,0.65,79.67692307692307
2016-11-08,52.65,0.65,81.0
2016-11-09,53.46,0.65,82.24615384615385
2016-11-10,54.2,0.65,83.38461538461539
2016-11-11,53.4,0.65,82.15384615384615
2016-11-14,53.82,0.65,82.8
2016-11-15,54.12,0.65,83.26153846153845
2016-11-16,54.44,0.65,83.75384615384614
2016-11-17,54.5,0.65,83.84615384615384
2016-11-18,54.63,0.65,84.04615384615384
2016-11-21,54.83,0.65,84.35384615384615
2016-11-22,55.37,0.65,85.18461538461538
2016-11-23,55.8,0.65,85.84615384615384
2016-11-25,55.97,0.65,86.1076923076923
2016-11-28,55.59,0.65,85.52307692307693
2016-11-29,55.28,0.65,85.04615384615384
2016-11-30,54.99,0.65,84.6
2016-12-01,54.19,0.65,83.36923076923077
2016-12-02,54.48,0.65,83.8153846153846
2016-12-05,53.91,0.65,82.93846153846152
2016-12-06,54.0,0.65,83.07692307692308
2016-12-07,54.24,0.65,83.44615384615385
2016-12-08,53.68,0.65,82.58461538461538
2016-12-09,54.0,0.65,83.07692307692308
2016-12-12,53.99,0.65,83.06153846153846
2016-12-13,53.85,0.65,82.84615384615384
2016-12-14,54.25,0.65,83.46153846153845
2016-12-15,54.81,0.65,84.32307692307693
2016-12-16,54.83,0.65,84.35384615384615
2016-12-19,54.96,0.65,84.55384615384615
2016-12-20,55.05,0.65,84.69230769230768
2016-12-21,54.12,0.65,83.26153846153845
2016-12-22,54.09,0.65,83.21538461538462
2016-12-23,54.51,0.65,83.86153846153846
2016-12-27,54.46,0.65,83.78461538461538
2016-12-28,53.75,0.65,82.6923076923077
2016-12-29,54.01,0.65,83.09230769230768
2016-12-30,53.63,0.65,82.50769230769231
2017-01-03,53.73,0.65,82.66153846153846
2017-01-04,54.25,0.65,83.46153846153845
2017-01-05,53.94,0.65,82.98461538461538
2017-01-06,53.87,0.65,82.87692307692306
2017-01-09,53.73,0.65,82.66153846153846
2017-01-10,53.8,0.65,82.76923076923076
2017-01-11,53.66,0.65,82.55384615384615
2017-01-12,53.67,0.65,82.56923076923077
2017-01-13,54.76,0.65,84.24615384615385
2017-01-17,54.13,0.65,83.27692307692308
2017-01-18,54.14,0.65,83.29230769230769
2017-01-19,54.27,0.65,83.49230769230769
2017-01-20,54.52,0.65,83.87692307692308
2017-01-23,54.11,0.65,83.24615384615385
2017-01-24,54.7,0.65,84.15384615384616
2017-01-25,55.17,0.65,84.87692307692308
2017-01-26,55.69,0.65,85.67692307692307
2017-01-27,55.93,0.65,86.04615384615384
2017-01-30,55.44,0.65,85.29230769230769
2017-01-31,55.31,0.65,85.0923076923077
2017-02-01,55.13,0.65,84.81538461538462
2017-02-02,55.21,0.65,84.93846153846154
2017-02-03,56.02,0.65,86.18461538461538
2017-02-06,55.81,0.65,85.86153846153846
2017-02-07,55.64,0.65,85.6
2017-02-08,56.18,0.65,86.43076923076923
2017-02-09,57.02,0.65,87.72307692307693
2017-02-10,57.15,0.65,87.92307692307692
2017-02-13,57.53,0.65,88.50769230769231
2017-02-14,57.29,0.65,88.13846153846153
2017-02-15,57.58,0.65,88.58461538461538
2017-02-16,57.39,0.65,88.29230769230769
2017-02-17,57.69,0.65,88.75384615384614
2017-02-21,58.13,0.65,89.43076923076923
2017-02-22,57.69,0.65,88.75384615384614
2017-02-23,57.26,0.65,88.09230769230768
2017-02-24,57.79,0.65,88.9076923076923
2017-02-27,57.65,0.65,88.6923076923077
2017-02-28,57.65,0.26,221.73076923076923
2017-03-01,58.91,0.26,226.57692307692307
2017-03-02,58.63,0.26,225.5
2017-03-03,58.73,0.26,225.88461538461536
2017-03-06,58.33,0.26,224.34615384615384
2017-03-07,58.2,0.26,223.84615384615384
2017-03-08,58.17,0.26,223.73076923076923
2017-03-09,58.02,0.26,223.15384615384616
2017-03-10,58.31,0.26,224.26923076923077
2017-03-13,58.77,0.26,226.03846153846155
2017-03-14,58.55,0.26,225.19230769230768
2017-03-15,59.7,0.26,229.6153846153846
2017-03-16,59.51,0.26,228.88461538461536
2017-03-17,59.58,0.26,229.15384615384613
2017-03-20,59.0,0.26,226.9230769230769
2017-03-21,58.51,0.26,225.03846153846152
2017-03-22,58.49,0.26,224.96153846153845
2017-03-23,58.53,0.26,225.1153846153846
2017-03-24,59.31,0.26,228.1153846153846
2017-03-27,59.08,0.26,227.23076923076923
2017-03-28,59.59,0.26,229.1923076923077
2017-03-29,59.65,0.26,229.4230769230769
2017-03-30,59.62,0.26,229.3076923076923
2017-03-31,60.22,0.26,231.6153846153846
2017-04-03,60.13,0.26,231.26923076923077
2017-04-04,60.02,0.26,230.84615384615384
2017-04-05,60.25,0.26,231.73076923076923
2017-04-06,60.57,0.26,232.96153846153845
2017-04-07,60.47,0.26,232.57692307692307
2017-04-10,61.0,0.26,234.6153846153846
2017-04-11,60.77,0.26,233.73076923076923
2017-04-12,60.5,0.26,232.69230769230768
2017-04-13,60.33,0.26,232.03846153846152
2017-04-17,60.48,0.26,232.61538461538458
2017-04-18,60.27,0.26,231.80769230769232
2017-04-19,60.01,0.26,230.8076923076923
2017-04-20,60.61,0.26,233.1153846153846
2017-04-21,60.01,0.26,230.8076923076923
2017-04-24,61.43,0.26,236.26923076923077
2017-04-25,62.33,0.26,239.73076923076923
2017-04-26,62.25,0.26,239.4230769230769
2017-04-27,62.32,0.57,109.33333333333334
2017-04-28,63.26,0.57,110.98245614035088
2017-05-01,62.34,0.57,109.36842105263159
2017-05-02,62.18,0.57,109.08771929824562
2017-05-03,62.67,0.57,109.94736842105264
2017-05-04,62.82,0.57,110.21052631578948
2017-05-05,63.14,0.57,110.77192982456141
2017-05-08,62.89,0.57,110.33333333333334
2017-05-09,62.7,0.57,110.00000000000001
2017-05-10,62.57,0.57,109.77192982456141
2017-05-11,62.62,0.57,109.85964912280703
2017-05-12,62.18,0.57,109.08771929824562
2017-05-15,62.22,0.57,109.15789473684211
2017-05-16,62.33,0.57,109.35087719298247
2017-05-17,61.2,0.57,107.36842105263159
2017-05-18,61.16,0.57,107.2982456140351
2017-05-19,61.84,0.57,108.49122807017545
2017-05-22,62.4,0.57,109.47368421052633
2017-05-23,62.61,0.57,109.8421052631579
2017-05-24,63.08,0.57,110.66666666666667
2017-05-25,63.64,0.57,111.64912280701755
2017-05-26,63.51,0.57,111.42105263157896
2017-05-30,63.35,0.57,111.140350877193
2017-05-31,62.45,0.57,109.56140350877195
2017-06-01,62.99,0.57,110.50877192982458
2017-06-02,63.41,0.57,111.24561403508773
2017-06-05,63.32,0.57,111.08771929824563
2017-06-06,63.2,0.57,110.87719298245615
2017-06-07,63.36,0.57,111.15789473684211
2017-06-08,63.7,0.57,111.7543859649123
2017-06-09,63.09,0.57,110.68421052631581
2017-06-12,62.46,0.57,109.57894736842107
2017-06-13,63.27,0.57,111.00000000000001
2017-06-14,62.95,0.57,110.43859649122808
2017-06-15,63.04,0.57,110.59649122807018
2017-06-16,64.05,0.57,112.36842105263159
2017-06-19,64.79,0.57,113.66666666666669
2017-06-20,64.47,0.57,113.10526315789474
2017-06-21,64.37,0.57,112.92982456140352
2017-06-22,64.1,0.57,112.45614035087719
2017-06-23,64.1,0.57,112.45614035087719
2017-06-26,64.11,0.57,112.47368421052633
2017-06-27,63.37,0.57,111.17543859649123
2017-06-28,64.41,0.57,113.0
2017-06-29,62.86,0.57,110.28070175438597
2017-06-30,63.35,0.57,111.140350877193
2017-07-03,63.33,0.57,111.10526315789474
2017-07-05,63.61,0.57,111.59649122807018
2017-07-06,63.33,0.57,111.10526315789474
2017-07-07,63.85,0.57,112.01754385964914
2017-07-10,64.6,0.57,113.33333333333333
2017-07-11,63.97,0.57,112.2280701754386
2017-07-12,64.7,0.57,113.50877192982458
2017-07-13,64.39,0.57,112.96491228070177
2017-07-14,64.56,0.57,113.26315789473685
2017-07-17,64.14,0.57,112.5263157894737
2017-07-18,63.75,0.57,111.8421052631579
2017-07-19,63.97,0.57,112.2280701754386
2017-07-20,63.5,0.57,111.40350877192984
2017-07-21,63.25,0.57,110.96491228070177
2017-07-24,63.29,0.57,111.03508771929825
2017-07-25,63.07,0.57,110.64912280701755
2017-07-26,62.18,0.57,109.08771929824562
2017-07-27,62.58,0.68,92.02941176470587
2017-07-28,64.47,0.68,94.80882352941175
2017-07-31,64.74,0.68,95.20588235294116
2017-08-01,65.2,0.68,95.88235294117646
2017-08-02,66.28,0.68,97.47058823529412
2017-08-03,66.53,0.68,97.83823529411764
2017-08-04,67.17,0.68,98.77941176470588
2017-08-07,67.22,0.68,98.85294117647058
2017-08-08,66.92,0.68,98.41176470588235
2017-08-09,66.82,0.68,98.26470588235293
2017-08-10,65.53,0.68,96.36764705882352
2017-08-11,65.6,0.68,96.4705882352941
2017-08-14,66.25,0.68,97.42647058823529
2017-08-15,66.12,0.68,97.23529411764706
2017-08-16,66.15,0.68,97.27941176470588
2017-08-17,65.16,0.68,95.8235294117647
2017-08-18,65.03,0.68,95.63235294117646
2017-08-21,65.42,0.68,96.20588235294117
2017-08-22,65.86,0.68,96.85294117647058
2017-08-23,65.03,0.68,95.63235294117646
2017-08-24,64.88,0.68,95.41176470588233
2017-08-25,64.69,0.68,95.13235294117646
2017-08-28,64.49,0.68,94.83823529411764
2017-08-29,64.46,0.68,94.79411764705881
2017-08-30,64.8,0.68,95.29411764705881
2017-08-31,64.97,0.68,95.54411764705881
2017-09-01,65.1,0.68,95.73529411764704
2017-09-05,65.09,0.68,95.72058823529412
2017-09-06,64.73,0.68,95.19117647058823
2017-09-07,65.57,0.68,96.42647058823528
2017-09-08,66.48,0.68,97.76470588235294
2017-09-11,67.52,0.68,99.29411764705881
2017-09-12,67.87,0.68,99.80882352941177
2017-09-13,68.69,0.68,101.01470588235293
2017-09-14,69.19,0.68,101.74999999999999
2017-09-15,69.36,0.68,101.99999999999999
2017-09-18,70.31,0.68,103.3970588235294
2017-09-19,70.08,0.68,103.05882352941175
2017-09-20,70.17,0.68,103.19117647058823
2017-09-21,69.93,0.68,102.83823529411765
2017-09-22,70.03,0.68,102.98529411764706
2017-09-25,70.03,0.68,102.98529411764706
2017-09-26,69.85,0.68,102.7205882352941
2017-09-27,70.21,0.68,103.24999999999999
2017-09-28,69.92,0.68,102.8235294117647
2017-09-29,70.79,0.68,104.1029411764706
2017-10-02,71.55,0.68,105.2205882352941
2017-10-03,71.48,0.68,105.11764705882352
2017-10-04,71.91,0.68,105.74999999999999
2017-10-05,71.57,0.68,105.24999999999999
2017-10-06,71.55,0.68,105.2205882352941
2017-10-09,71.9,0.68,105.73529411764706
2017-10-10,71.92,0.68,105.76470588235294
2017-10-11,72.35,0.68,106.39705882352939
2017-10-12,72.89,0.68,107.19117647058823
2017-10-13,72.35,0.68,106.39705882352939
2017-10-16,72.02,0.68,105.91176470588233
2017-10-17,71.49,0.68,105.13235294117645
2017-10-18,71.62,0.68,105.32352941176471
2017-10-19,71.1,0.68,104.55882352941175
2017-10-20,72.01,0.68,105.8970588235294
2017-10-23,72.09,0.68,106.01470588235294
2017-10-24,73.31,0.68,107.80882352941175
2017-10-25,72.47,0.68,106.5735294117647
2017-10-26,73.47,0.73,100.64383561643835
2017-10-27,74.1,0.73,101.5068493150685
2017-10-30,72.46,0.73,99.26027397260273
2017-10-31,72.26,0.73,98.98630136986303
2017-11-01,72.86,0.73,99.8082191780822
2017-11-02,73.31,0.73,100.42465753424658
2017-11-03,73.64,0.73,100.87671232876713
2017-11-06,72.86,0.73,99.8082191780822
2017-11-07,73.47,0.73,100.64383561643835
2017-11-08,72.77,0.73,99.68493150684931
2017-11-09,72.63,0.73,99.4931506849315
2017-11-10,72.65,0.73,99.5205479452055
2017-11-13,72.6,0.73,99.45205479452055
2017-11-14,72.67,0.73,99.54794520547945
2017-11-15,71.85,0.73,98.42465753424656
2017-11-16,72.44,0.73,99.23287671232876
2017-11-17,72.25,0.73,98.97260273972603
2017-11-20,72.81,0.73,99.73972602739727
2017-11-21,72.45,0.73,99.24657534246576
2017-11-22,72.0,0.73,98.63013698630137
2017-11-24,72.13,0.73,98.80821917808218
2017-11-27,72.76,0.73,99.67123287671234
2017-11-28,73.29,0.73,100.39726027397262
2017-11-29,73.42,0.73,100.57534246575342
2017-11-30,74.65,0.73,102.26027397260275
2017-12-01,74.58,0.73,102.16438356164383
2017-12-04,74.23,0.73,101.68493150684932
2017-12-05,72.95,0.73,99.93150684931507
2017-12-06,73.29,0.73,100.39726027397262
2017-12-07,73.6,0.73,100.82191780821917
2017-12-08,73.69,0.73,100.94520547945206
2017-12-11,73.01,0.73,100.013698630137
2017-12-12,72.52,0.73,99.34246575342465
2017-12-13,72.41,0.73,99.1917808219178
2017-12-14,71.4,0.73,97.8082191780822
2017-12-15,72.06,0.73,98.7123287671233
2017-12-18,72.73,0.73,99.63013698630138
2017-12-19,72.73,0.73,99.63013698630138
2017-12-20,72.99,0.73,99.98630136986301
2017-12-21,72.8,0.73,99.72602739726027
2017-12-22,72.47,0.73,99.27397260273973
2017-12-26,72.62,0.73,99.47945205479454
2017-12-27,72.37,0.73,99.13698630136987
2017-12-28,72.5,0.73,99.31506849315069
2017-12-29,72.35,0.73,99.10958904109589
2018-01-02,72.38,0.73,99.15068493150685
2018-01-03,72.42,0.73,99.2054794520548
2018-01-04,74.25,0.73,101.7123287671233
2018-01-05,73.4,0.73,100.54794520547946
2018-01-08,73.25,0.73,100.34246575342466
2018-01-09,73.78,0.73,101.06849315068493
2018-01-10,73.02,0.73,100.02739726027397
2018-01-11,73.71,0.73,100.97260273972603
2018-01-12,74.47,0.73,102.01369863013699
2018-01-16,73.99,0.73,101.35616438356163
2018-01-17,74.74,0.73,102.3835616438356
2018-01-18,74.46,0.73,102.0
2018-01-19,74.56,0.73,102.13698630136987
2018-01-22,74.2,0.73,101.64383561643837
2018-01-23,75.06,0.73,102.82191780821918
2018-01-24,75.36,0.73,103.23287671232877
2018-01-25,74.81,0.73,102.47945205479452
2018-01-26,76.57,0.73,104.8904109589041
2018-01-29,76.38,0.73,104.63013698630137
2018-01-30,76.03,0.73,104.15068493150686
2018-01-31,76.02,0.73,104.13698630136986
2018-02-01,75.55,0.73,103.4931506849315
2018-02-02,75.35,0.73,103.21917808219177
2018-02-05,71.66,0.73,98.16438356164383
2018-02-06,72.11,0.73,98.78082191780823
2018-02-07,71.69,0.73,98.20547945205479
2018-02-08,69.14,0.73,94.7123287671233
2018-02-09,72.45,0.73,99.24657534246576
2018-02-12,74.3,0.73,101.78082191780821
2018-02-13,74.14,0.73,101.56164383561644
2018-02-14,74.19,0.73,101.63013698630137
2018-02-15,75.08,0.73,102.84931506849315
2018-02-16,75.65,0.73,103.63013698630138
2018-02-20,75.85,0.73,103.90410958904108
2018-02-21,76.01,0.73,104.12328767123289
2018-02-22,76.68,0.73,105.04109589041097
2018-02-23,77.14,0.73,105.67123287671234
2018-02-26,77.96,0.73,106.7945205479452
2018-02-27,77.76,0.73,106.5205479452055
2018-02-28,76.8,0.3,256.0
2018-03-01,74.7,0.3,249.00000000000003
2018-03-02,73.99,0.3,246.63333333333333
2018-03-05,74.26,0.3,247.53333333333336
2018-03-06,75.12,0.3,250.40000000000003
2018-03-07,77.96,0.3,259.8666666666667
2018-03-08,78.36,0.3,261.2
2018-03-09,80.27,0.3,267.56666666666666
2018-03-12,78.53,0.3,261.7666666666667
2018-03-13,77.99,0.3,259.96666666666664
2018-03-14,77.61,0.3,258.7
2018-03-15,78.1,0.3,260.3333333333333
2018-03-16,78.23,0.3,260.7666666666667
2018-03-19,77.78,0.3,259.2666666666667
2018-03-20,78.16,0.3,260.53333333333336
2018-03-21,78.35,0.3,261.1666666666667
2018-03-22,76.69,0.3,255.63333333333333
2018-03-23,76.02,0.3,253.4
2018-03-26,78.09,0.3,260.3
2018-03-27,76.8,0.3,256.0
2018-03-28,76.65,0.3,255.50000000000003
2018-03-29,77.52,0.3,258.4
2018-04-02,75.44,0.3,251.46666666666667
2018-04-03,76.3,0.3,254.33333333333334
2018-04-04,76.63,0.3,255.43333333333334
2018-04-05,77.42,0.3,258.06666666666666
2018-04-06,74.72,0.3,249.06666666666666
2018-04-09,74.11,0.3,247.03333333333333
2018-04-10,75.8,0.3,252.66666666666666
2018-04-11,74.45,0.3,248.16666666666669
2018-04-12,74.75,0.3,249.16666666666669
2018-04-13,74.7,0.3,249.00000000000003
2018-04-16,75.26,0.3,250.8666666666667
2018-04-17,76.73,0.3,255.76666666666668
2018-04-18,77.14,0.3,257.1333333333333
2018-04-19,76.77,0.3,255.9
2018-04-20,76.74,0.3,255.79999999999998
2018-04-23,76.3,0.3,254.33333333333334
2018-04-24,73.05,0.3,243.5
2018-04-25,72.2,0.3,240.66666666666669
2018-04-26,72.27,0.6,120.45
2018-04-27,71.31,0.6,118.85000000000001
2018-04-30,70.31,0.6,117.18333333333334
2018-05-01,72.04,0.6,120.06666666666668
2018-05-02,71.52,0.6,119.2
2018-05-03,72.51,0.6,120.85000000000001
2018-05-04,73.29,0.6,122.15000000000002
2018-05-07,73.54,0.6,122.56666666666668
2018-05-08,74.25,0.6,123.75
2018-05-09,75.22,0.6,125.36666666666667
2018-05-10,75.54,0.6,125.90000000000002
2018-05-11,75.62,0.6,126.03333333333335
2018-05-14,76.3,0.6,127.16666666666667
2018-05-15,76.25,0.6,127.08333333333334
2018-05-16,76.78,0.6,127.96666666666667
2018-05-17,77.35,0.6,128.91666666666666
2018-05-18,77.87,0.6,129.78333333333336
2018-05-21,77.61,0.6,129.35
2018-05-22,76.11,0.6,126.85000000000001
2018-05-23,76.18,0.6,126.96666666666668
2018-05-24,76.16,0.6,126.93333333333334
2018-05-25,75.51,0.6,125.85000000000001
2018-05-29,74.02,0.6,123.36666666666666
2018-05-30,74.19,0.6,123.65
2018-05-31,72.69,0.6,121.15
2018-06-01,73.81,0.6,123.01666666666668
2018-06-04,74.25,0.6,123.75
2018-06-05,74.3,0.6,123.83333333333333
2018-06-06,74.96,0.6,124.93333333333332
2018-06-07,77.98,0.6,129.96666666666667
2018-06-08,78.2,0.6,130.33333333333334
2018-06-11,78.37,0.6,130.61666666666667
2018-06-12,78.29,0.6,130.48333333333335
2018-06-13,78.09,0.6,130.15
2018-06-14,80.13,0.6,133.55
2018-06-15,81.07,0.6,135.11666666666667
2018-06-18,80.37,0.6,133.95000000000002
2018-06-19,79.01,0.6,131.68333333333334
2018-06-20,78.8,0.6,131.33333333333334
2018-06-21,78.1,0.6,130.16666666666666
2018-06-22,77.84,0.6,129.73333333333335
2018-06-25,77.63,0.6,129.38333333333333
2018-06-26,75.2,0.6,125.33333333333334
2018-06-27,74.79,0.6,124.65000000000002
2018-06-28,75.8,0.6,126.33333333333333
2018-06-29,77.11,0.6,128.51666666666668
2018-07-02,76.76,0.6,127.93333333333335
2018-07-03,76.54,0.6,127.56666666666668
2018-07-05,77.14,0.6,128.56666666666666
2018-07-06,77.22,0.6,128.70000000000002
2018-07-09,77.9,0.6,129.83333333333334
2018-07-10,77.06,0.6,128.43333333333334
2018-07-11,76.24,0.6,127.06666666666666
2018-07-12,76.95,0.6,128.25
2018-07-13,77.22,0.6,128.70000000000002
2018-07-16,76.46,0.6,127.43333333333332
2018-07-17,77.57,0.6,129.28333333333333
2018-07-18,77.52,0.6,129.2
2018-07-19,77.62,0.6,129.36666666666667
2018-07-20,77.64,0.6,129.4
2018-07-23,76.18,0.6,126.96666666666668
2018-07-24,77.41,0.6,129.01666666666668
2018-07-25,79.03,0.6,131.71666666666667
2018-07-26,81.21,0.7,116.01428571428572
2018-07-27,79.81,0.7,114.01428571428572
2018-07-30,79.75,0.7,113.92857142857143
2018-07-31,82.08,0.7,117.25714285714287
2018-08-01,80.94,0.7,115.62857142857143
2018-08-02,80.93,0.7,115.61428571428573
2018-08-03,81.21,0.7,116.01428571428572
2018-08-06,80.96,0.7,115.65714285714286
2018-08-07,81.28,0.7,116.11428571428573
2018-08-08,80.78,0.7,115.4
2018-08-09,80.24,0.7,114.62857142857143
2018-08-10,79.7,0.7,113.85714285714288
2018-08-13,79.31,0.7,113.30000000000001
2018-08-14,79.56,0.7,113.65714285714287
2018-08-15,79.69,0.7,113.84285714285714
2018-08-16,80.34,0.7,114.77142857142859
2018-08-17,80.25,0.7,114.64285714285715
2018-08-20,80.6,0.7,115.14285714285714
2018-08-21,80.39,0.7,114.84285714285716
2018-08-22,79.92,0.7,114.17142857142858
2018-08-23,80.02,0.7,114.31428571428572
2018-08-24,80.13,0.7,114.47142857142858
2018-08-27,81.68,0.7,116.6857142857143
2018-08-28,82.07,0.7,117.24285714285715
